,L_MolWt,L_HeavyAtomMolWt,L_ExactMolWt,L_MaxEStateIndex,L_MinEStateIndex,L_MaxAbsEStateIndex,L_MinAbsEStateIndex,L_NumValenceElectrons,L_NumRadicalElectrons,L_MaxPartialCharge,L_MinPartialCharge,L_MaxAbsPartialCharge,L_MinAbsPartialCharge,L_FpDensityMorgan1,L_FpDensityMorgan2,L_FpDensityMorgan3,L_BCUT2D_MWHI,L_BCUT2D_MWLOW,L_BCUT2D_CHGHI,L_BCUT2D_CHGLO,L_BCUT2D_LOGPHI,L_BCUT2D_LOGPLOW,L_BCUT2D_MRHI,L_BCUT2D_MRLOW,L_BalabanJ,L_BertzCT,L_Chi0,L_Chi0n,L_Chi0v,L_Chi1,L_Chi1n,L_Chi1v,L_Chi2n,L_Chi2v,L_Chi3n,L_Chi3v,L_Chi4n,L_Chi4v,L_HallKierAlpha,L_Ipc,L_Kappa1,L_Kappa2,L_Kappa3,L_LabuteASA,L_PEOE_VSA1,L_PEOE_VSA10,L_PEOE_VSA11,L_PEOE_VSA12,L_PEOE_VSA13,L_PEOE_VSA14,L_PEOE_VSA2,L_PEOE_VSA3,L_PEOE_VSA4,L_PEOE_VSA5,L_PEOE_VSA6,L_PEOE_VSA7,L_PEOE_VSA8,L_PEOE_VSA9,L_SMR_VSA1,L_SMR_VSA10,L_SMR_VSA2,L_SMR_VSA3,L_SMR_VSA4,L_SMR_VSA5,L_SMR_VSA6,L_SMR_VSA7,L_SMR_VSA9,L_SlogP_VSA1,L_SlogP_VSA10,L_SlogP_VSA12,L_SlogP_VSA2,L_SlogP_VSA3,L_SlogP_VSA4,L_SlogP_VSA5,L_SlogP_VSA6,L_SlogP_VSA7,L_SlogP_VSA8,L_TPSA,L_EState_VSA1,L_EState_VSA10,L_EState_VSA11,L_EState_VSA2,L_EState_VSA3,L_EState_VSA4,L_EState_VSA5,L_EState_VSA6,L_EState_VSA7,L_EState_VSA8,L_EState_VSA9,L_VSA_EState1,L_VSA_EState10,L_VSA_EState2,L_VSA_EState3,L_VSA_EState4,L_VSA_EState5,L_VSA_EState6,L_VSA_EState7,L_VSA_EState8,L_VSA_EState9,L_FractionCSP3,L_HeavyAtomCount,L_NHOHCount,L_NOCount,L_NumAliphaticCarbocycles,L_NumAliphaticHeterocycles,L_NumAliphaticRings,L_NumAromaticCarbocycles,L_NumAromaticHeterocycles,L_NumAromaticRings,L_NumHAcceptors,L_NumHDonors,L_NumHeteroatoms,L_NumRotatableBonds,L_NumSaturatedCarbocycles,L_NumSaturatedHeterocycles,L_NumSaturatedRings,L_RingCount,L_MolLogP,L_MolMR,L_fr_Al_COO,L_fr_Al_OH,L_fr_Al_OH_noTert,L_fr_ArN,L_fr_Ar_COO,L_fr_Ar_N,L_fr_Ar_NH,L_fr_Ar_OH,L_fr_COO,L_fr_COO2,L_fr_C_O,L_fr_C_O_noCOO,L_fr_C_S,L_fr_Imine,L_fr_NH0,L_fr_NH1,L_fr_NH2,L_fr_N_O,L_fr_Ndealkylation1,L_fr_Ndealkylation2,L_fr_Nhpyrrole,L_fr_SH,L_fr_aldehyde,L_fr_alkyl_halide,L_fr_allylic_oxid,L_fr_amide,L_fr_amidine,L_fr_aniline,L_fr_aryl_methyl,L_fr_azo,L_fr_bicyclic,L_fr_dihydropyridine,L_fr_epoxide,L_fr_ester,L_fr_ether,L_fr_guanido,L_fr_halogen,L_fr_hdrzine,L_fr_hdrzone,L_fr_imide,L_fr_ketone,L_fr_ketone_Topliss,L_fr_lactone,L_fr_methoxy,L_fr_nitrile,L_fr_nitro,L_fr_nitroso,L_fr_piperdine,L_fr_piperzine,L_fr_quatN,L_fr_sulfide,L_fr_sulfone,L_fr_unbrch_alkane,L_fr_urea,L_linkermetalratio,L_Contiguous_Rotable_Bonds,G_catenation
MOF223,612.4230000000008,600.3270000000003,612.0546113034602,11.82558125070335,-2.4015545477450253,11.82558125070335,0.38494960947341905,228.0,18.0,0.23737946964137413,-0.8210636837382472,0.8210636837382472,0.23737946964137413,0.4222222222222222,0.6222222222222222,0.8222222222222222,15.536036953399815,-0.08422299031601764,1.1133168083118858,-2.469221531264691,1.1685147504655682,-2.59897033986921,3.7508849269231606,-0.42989646337864673,2.016154807567414,1687.5703454747425,43.441828419248424,33.082261058566104,21.082261058566104,26.305896203334207,16.974412102282802,11.132771315782927,7.716385657891462,7.716385657891462,4.670565264641521,4.670565264641521,2.9400658879332187,2.9400658879332187,-3.539999999999999,495832422481.83875,21.291159185422014,14.702393369483525,9.244520328024374,271.68803343439464,46.56860442890935,0.0,4.235526234984602,18.86913118536328,0.0,0.0,0.0,30.63916436904423,0.0,15.950365812018994,18.127256122989884,69.63522119616174,17.062158824050687,50.07698738154328,77.85068197860502,0.0,0.0,15.950365812018994,0.0,0.0,15.929440059865126,161.43392770457686,0.0,62.51897024092835,0.0,0.0,0.0,30.63916436904423,107.0521593356072,12.33682700553198,54.38176836896965,4.235526234984602,0.0,336.15,161.43392770457686,61.278328738088454,0.0,15.929440059865126,0.0,0.0,0.0,0.0,0.0,15.950365812018994,16.57235324051658,98.85444995030994,0.0,0.0,151.41222444154675,-13.714094396895762,0.0,-13.653450491307636,-18.89912950365331,0.0,0.0,0.0,45.0,3.0,18.0,0.0,1.0,1.0,3.0,0.0,3.0,9.0,3.0,18.0,12.0,0.0,1.0,1.0,4.0,-6.209279999999996,120.44609999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
MOF224,315.3039999999998,304.216,315.06683099182027,11.280450038526405,-1.9896686504032293,11.280450038526405,0.6539472579155114,117.0,1.0,0.07148181477837642,-0.5448151129767027,0.5448151129767027,0.07148181477837642,0.7916666666666666,1.3333333333333333,1.875,12.796908151561851,-0.09034315944394267,0.6279966943033741,-2.341231334416904,0.6936252076803595,-2.276871918377906,3.0989571875908957,-0.40168199198434135,2.522659875644875,1303.131032360689,26.676761895789443,22.632993161855453,11.632993161855453,16.143417285438783,11.816496580927726,6.316496580927726,4.324914957130529,4.324914957130529,2.783248290463863,2.783248290463863,1.6728741452319316,1.6728741452319316,-3.399999999999999,22384748.740729313,7.009722222222224,6.38038315329896,3.1748198108840846,153.64166296674367,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33934966130636,57.57433214163347,0.0,27.016954693776114,34.88047327569748,11.9386105759037,0.0,0.0,0.0,0.0,0.0,105.91368180293983,0.0,10.213054789681411,0.0,0.0,11.9386105759037,0.0,39.447076018643585,24.66741848601606,66.46660578429623,0.0,0.0,80.25999999999999,111.78592531038193,19.802129157825057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,15.078344117872419,88.94224595793695,0.0,22.56090007705281,22.56090007705281,-4.8084670252910335,-3.9793373008064585,-8.109575119278402,0.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.6783299999999999,81.63500000000005,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
MOF225,830.8480000000011,800.608,830.1962622396409,12.265515156822715,-2.233994065058562,12.265515156822715,0.9907793906912843,306.0,0.0,0.07150342105583946,-0.5448147394435099,0.5448147394435099,0.07150342105583946,0.234375,0.4375,0.765625,12.659987090336362,-0.09027122675490501,0.6891615863109802,-2.4171424279539964,0.7690687630175921,-2.2806552979689374,3.20879506869089,-0.3920804089903787,1.5418490114968861,4747.987632125445,70.33161507461902,61.265986323710905,31.265986323710905,43.60597689587237,32.88299316185545,17.882993161855453,13.149829914261058,13.149829914261058,9.066496580927721,9.066496580927721,6.0957482904638605,6.0957482904638605,-8.879999999999997,2.7648558494038715e+23,18.224723486885203,15.54359006228174,7.455688287604896,406.87543914833844,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67869932261274,205.57197650676247,0.0,64.99997783691407,80.72701500075671,23.877221151807397,0.0,0.0,0.0,0.0,0.0,302.25067582937515,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,120.97811459947627,60.30090542139395,181.27256122989897,0.0,0.0,160.51999999999998,326.12789698118246,58.79487810203323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,276.7438868907049,0.0,49.06206062729086,41.02350288757137,-18.26761686016675,-8.935976260234245,-40.29252395183286,0.0,0.0,0.0,0.0,64.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,10.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,10.0,4.255780000000003,224.4699999999995,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MOF226,830.8480000000012,800.6079999999998,830.1962622396409,12.265515156822715,-2.233994065058562,12.265515156822715,0.9907793906912842,306.0,0.0,0.07150342105583946,-0.5448147394435099,0.5448147394435099,0.07150342105583946,0.234375,0.4375,0.765625,12.659987090336363,-0.09027122675490501,0.6891615863109802,-2.4171424279539964,0.7690687630175921,-2.2806552979689374,3.20879506869089,-0.3920804089903787,1.5418490114968861,4747.987632125445,70.33161507461902,61.265986323710905,31.265986323710905,43.60597689587237,32.88299316185545,17.882993161855453,13.149829914261057,13.149829914261057,9.066496580927721,9.066496580927721,6.0957482904638605,6.0957482904638605,-8.879999999999997,2.7648558494038712e+23,18.224723486885203,15.543590062281742,7.455688287604896,406.87543914833844,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67869932261276,205.57197650676247,0.0,64.99997783691407,80.72701500075671,23.8772211518074,0.0,0.0,0.0,0.0,0.0,302.25067582937515,0.0,20.426109579362823,0.0,0.0,23.8772211518074,0.0,120.97811459947627,60.30090542139394,181.27256122989897,0.0,0.0,160.51999999999998,326.12789698118246,58.79487810203323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,276.7438868907049,0.0,49.06206062729086,41.02350288757137,-18.26761686016675,-8.935976260234245,-40.29252395183286,0.0,0.0,0.0,0.0,64.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,10.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,10.0,4.255780000000003,224.4699999999995,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MOF227,834.8800000000014,800.6079999999998,834.2253680480011,12.816123583160653,-1.7256966654449524,12.816123583160653,0.9376995434733365,306.0,0.0,0.3352010214298787,-0.4776389897801734,0.4776389897801734,0.3352010214298787,0.25,0.4375,0.65625,11.93305229858773,-0.08838839359078011,0.5212432433761333,-2.413809622034161,0.5758527024780363,-2.2067624918134268,3.153900236531856,-0.7356251832870203,1.5343862490464828,4824.872632027209,73.16004219936522,65.2659863237109,31.265986323710905,45.757996105715506,34.515986323710905,17.882993161855453,13.149829914261057,13.149829914261057,9.066496580927721,9.066496580927721,6.0957482904638605,6.0957482904638605,-8.879999999999997,2.6523890951199404e+26,16.76909811176577,15.543590062281742,7.455688287604896,412.84200218151847,20.43523276442885,0.0,0.0,0.0,5.724798628930537,23.8772211518074,0.0,19.178148736287287,0.0,0.0,72.50902449195954,207.48784537062764,0.0,63.37656265189465,80.73613818582274,23.8772211518074,5.724798628930537,0.0,0.0,0.0,0.0,302.2506758293751,0.0,0.0,0.0,0.0,44.31245391623625,0.0,120.97811459947626,60.30090542139394,181.27256122989897,0.0,5.724798628930537,149.2,326.1278969811824,43.85180274735128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.43523276442885,22.173901302973178,309.03864212868837,0.0,51.26449433264261,8.11856624170888,-17.307435814268615,-6.9027866617798095,-38.87814689365822,0.0,0.0,0.0,0.0,64.0,4.0,8.0,0.0,0.0,0.0,10.0,0.0,10.0,8.0,4.0,8.0,9.0,0.0,0.0,0.0,10.0,9.594580000000002,234.98519999999954,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,2.0,0.0
MOF228,630.6080000000011,608.4320000000002,630.1336619836405,11.987995653024878,-2.25257233422308,11.987995653024878,1.1901496489577845,234.0,0.0,0.07148181477837642,-0.5448151129767027,0.5448151129767027,0.07148181477837642,0.3125,0.5,0.6875,12.863271075006692,-0.09034323423029805,0.6279966943033749,-2.398941140496985,0.693625207680361,-2.2803142001455887,3.160564009729924,-0.40184473332314485,2.0494405915807627,2922.2136825671296,53.09401076758505,45.265986323710905,23.265986323710905,32.320508075688785,23.882993161855453,12.882993161855453,9.149829914261058,9.149829914261058,6.066496580927723,6.066496580927723,3.8457482904638605,3.8457482904638605,-6.799999999999998,280642145815288.1,14.314644696898032,12.899889739049083,6.585381937409053,304.90901702005516,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67869932261274,114.14283312973768,0.0,54.033909387552285,69.76094655139498,23.877221151807397,0.0,0.0,0.0,0.0,0.0,210.82153245235054,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,77.88832088375794,49.334836972032164,132.93321156859255,0.0,0.0,160.51999999999998,234.69875360415796,47.828809652671445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,194.00804468104994,0.0,47.95198261209951,47.95198261209951,-17.804376783147458,-9.01028933689232,-30.4306771185426,0.0,0.0,0.0,0.0,48.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,6.0,1.3566599999999998,163.26999999999967,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MOF229,896.8660000000007,872.6739999999998,896.1493120476407,12.265515156822715,-2.2339940650585612,12.265515156822715,0.9907793906912838,324.0,18.0,0.07150342105583951,-0.5448147394435099,0.5448147394435099,0.07150342105583951,0.2714285714285714,0.45714285714285713,0.6714285714285714,13.180760516549721,-0.09027094454568103,1.2113105991105702,-2.40936311888514,1.3159609838491824,-2.28096551538731,4.413644877836773,-0.3900294470758976,1.5418490114968861,4741.2069543676325,70.33161507461901,58.2659863237109,34.2659863237109,43.60597689587236,31.38299316185545,19.38299316185545,14.649829914261057,14.649829914261057,10.56649658092772,10.56649658092772,7.40824829046386,7.40824829046386,-8.879999999999997,6.863312802652703e+24,24.937760654581172,17.01779772261848,7.505354517752286,436.63526883371105,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67869932261274,202.6981732109647,41.54242319814374,56.77542649989273,72.50246366373541,23.877221151807397,0.0,0.0,0.0,0.0,0.0,340.919295731721,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,195.90124674780208,52.07635408437261,145.01804898391916,0.0,0.0,160.51999999999998,323.2540936853847,92.11274996315558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,216.51951174772196,0.0,49.06206062729086,41.02350288757137,-27.237680282045584,-8.935976260234245,-31.322460529954043,0.0,60.22437514298289,0.0,0.0,70.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,10.0,8.0,0.0,8.0,9.0,0.0,0.0,0.0,10.0,3.5446600000000013,236.9439999999995,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MOF230,708.7220000000013,680.4980000000003,708.1806121756408,12.290039602018123,-4.429706283658761,12.290039602018123,1.5817952374777493,264.0,6.0,0.07148181479830615,-0.544815112976665,0.544815112976665,0.07148181479830615,0.4074074074074074,0.6481481481481481,0.8888888888888888,12.238581278962323,-0.24594977129307463,0.6215688062456666,-2.488022122916915,0.6854448532728531,-2.3166083531162727,2.8109407050697497,-0.9486443942801033,2.3585267273096693,3299.055571001491,63.09401076758504,54.265986323710905,26.265986323710905,37.16580753730949,28.382993161855453,14.382993161855453,10.649829914261057,10.649829914261057,7.566496580927721,7.566496580927721,5.15824829046386,5.15824829046386,-6.799999999999998,1.8547383486093782e+17,15.663081697253128,14.31550874808901,6.428767953033815,351.5284927074418,39.60425831565011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67869932261274,138.67659830312263,30.296577073423883,45.809358050530946,77.98549788841628,23.877221151807397,0.0,0.0,0.0,27.407568469182717,0.0,221.79520355593405,0.0,20.426109579362823,0.0,0.0,23.877221151807397,0.0,152.52407270250393,57.5593883090535,96.67869932261274,0.0,0.0,160.51999999999998,259.2325187775429,53.451732715031355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38123957276617,250.03272203373,0.0,49.16015840807249,49.16015840807249,-35.86469244410249,-9.757941681040883,-26.84053681193501,0.0,1.776798753869925,0.0,0.08695652173913043,54.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,8.0,13.0,0.0,0.0,0.0,6.0,2.13446,185.31199999999959,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
MOF231,942.8880000000008,912.6479999999997,942.1770178794608,12.564306628648389,-2.4114123585624325,12.564306628648389,1.3986281838518495,348.0,0.0,0.0714818147994668,-0.5448151129766629,0.5448151129766629,0.0714818147994668,0.23611111111111108,0.4305555555555556,0.6666666666666666,12.988402329316799,-0.09034312544510092,0.8721938749256849,-2.4645291595670265,0.8907221218845175,-2.286016955825171,4.122670073160853,-0.4014546353242164,1.7639688837387066,4691.811256215061,76.64101615137751,64.89897948556634,34.89897948556635,47.24871130596418,34.69948974278317,19.699489742783175,14.474744871391586,14.474744871391586,10.224744871391582,10.224744871391582,6.98737243569579,6.98737243569579,-10.200000000000003,6.529793985725851e+29,22.48405139833711,18.03438210224916,8.303130014891062,449.89226475593995,59.40638747347516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.01804898391916,168.71398438331454,0.0,76.93858841281772,100.52914415858167,35.81583172771109,0.0,0.0,0.0,0.0,0.0,313.7320333672335,0.0,30.639164369044227,0.0,0.0,35.81583172771109,0.0,132.45947213733467,69.88997978953758,181.27256122989897,0.0,0.0,240.77999999999997,349.5478650949445,84.08004148453907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,280.55347735639026,0.0,75.38583977189033,66.99407066877922,-26.526279058969497,-14.468474151374593,-47.9386345867159,0.0,0.0,0.0,0.0,72.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,10.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,10.0,1.4355599999999997,241.41299999999947,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
MOF232,942.8880000000008,912.6479999999997,942.1770178794608,12.564306628648389,-2.4114123585624325,12.564306628648389,1.3986281838518495,348.0,0.0,0.0714818147994668,-0.5448151129766629,0.5448151129766629,0.0714818147994668,0.23611111111111108,0.4305555555555556,0.6666666666666666,12.988402329316799,-0.09034312544510092,0.8721938749256849,-2.4645291595670265,0.8907221218845175,-2.286016955825171,4.122670073160853,-0.4014546353242164,1.7639688837387066,4691.811256215061,76.64101615137751,64.89897948556634,34.89897948556635,47.24871130596418,34.69948974278317,19.699489742783175,14.474744871391586,14.474744871391586,10.224744871391582,10.224744871391582,6.98737243569579,6.98737243569579,-10.200000000000003,6.529793985725851e+29,22.48405139833711,18.03438210224916,8.303130014891062,449.89226475593995,59.40638747347516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.01804898391916,168.71398438331454,0.0,76.93858841281772,100.52914415858167,35.81583172771109,0.0,0.0,0.0,0.0,0.0,313.7320333672335,0.0,30.639164369044227,0.0,0.0,35.81583172771109,0.0,132.45947213733467,69.88997978953758,181.27256122989897,0.0,0.0,240.77999999999997,349.5478650949445,84.08004148453907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44910267404264,280.55347735639026,0.0,75.38583977189033,66.99407066877922,-26.526279058969497,-14.468474151374593,-47.9386345867159,0.0,0.0,0.0,0.0,72.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,10.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,10.0,1.4355599999999997,241.41299999999947,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0
MOF233,54.4248,54.4248,54.392082823963996,8.021083522297808,3.298592214663643,8.021083522297808,3.683333333333333,19.6,4.0,0.18942582721491877,-0.2838236143079318,0.2838236143079318,0.18942582721491877,1.3833333333333333,1.45,1.4833333333333334,16.26237349479531,11.434205010903115,1.2228735505624626,-1.2312824737548325,1.1969959301878355,-1.2713697476482344,4.051039994892317,0.22215118964677924,1.4012299667459094,57.46693493183284,3.427565640300939,1.853197264742181,1.853197264742181,1.9218121810561242,0.7265986323710905,0.7265986323710905,0.36498299142610596,0.36498299142610596,0.20664965809277264,0.20664965809277264,0.10332482904638632,0.10332482904638632,-0.4,96.391068217055,3.2196850393700793,1.376386095949441,-21.31162140966574,24.4413476345744,3.9604258315650114,0.0,0.0,5.687838033022026,0.0,0.0,0.0,4.085221915872564,0.0,0.0,0.0,0.0,7.078474251448086,2.3877221151807397,8.045647747437576,2.3877221151807397,0.0,0.0,0.0,0.0,0.0,12.766312284470112,0.0,2.042610957936282,0.0,0.0,2.3877221151807397,4.085221915872564,12.766312284470112,1.9178148736287286,0.0,0.0,0.0,31.971999999999994,4.613102711859539,3.9604258315650114,0.0,0.0,0.0,0.0,0.0,0.0,4.853093654769288,5.687838033022026,4.085221915872564,0.0,0.0,4.042167044595616,10.042167044595617,-0.16666666666666652,-0.6028155706727135,1.6184814814814814,0.0,0.0,3.6,0.0,4.0,0.0,1.6,0.0,0.0,0.0,0.2,0.0,0.2,0.8,0.0,1.6,0.4,0.0,0.0,0.0,0.2,-0.5290199999999998,9.126599999999998,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.2,0.0
MOF234,328.238,328.238,327.97965847999996,8.125,0.25,8.125,0.25,112.0,4.0,0.4667999900399968,-0.2333999950199984,0.4667999900399968,0.2333999950199984,0.2692307692307692,0.30769230769230776,0.34615384615384615,16.348893015748274,9.012999999999991,4.015043486836731,-2.998000000000007,4.015039717500493,-2.9980000000000007,6.448070946492673,-0.565000000000001,5.882608643777761e-08,935.5516063106046,15.414213562373096,12.632993161855453,12.632993161855453,12.828427124746193,10.816496580927728,10.816496580927728,15.166666666666668,15.166666666666668,21.5,21.5,27.5,27.5,-1.06,15355013.620776283,7.752123110658629,0.8613329169561987,0.10330718875310527,141.2037552175825,0.0,0.0,0.0,0.0,0.0,12.944441729432928,0.0,19.802129157825057,0.0,0.0,0.0,0.0,108.29980938793561,0.0,19.802129157825057,12.944441729432928,0.0,0.0,108.29980938793561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.944441729432928,19.802129157825057,108.29980938793561,0.0,0.0,0.0,0.0,73.93999999999998,0.0,0.0,0.0,12.944441729432928,0.0,0.0,108.29980938793561,0.0,0.0,0.0,19.802129157825057,0.0,0.0,16.25,16.25,25.0,0.0,0.0,0.0,0.5,0.0,0.9090909090909091,26.0,0.0,4.0,22.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,22.0,0.0,22.0,22.0,-1.0318,61.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0,0.0
